,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146,ASV 147,ASV 148,ASV 149,ASV 150
ASV 82,0.82377,0.8558,0.78876,0.7927099999999999,0.83114,0.93172,0.91523,0.92793,0.91916,0.91439,0.93278,0.84151,0.6989299999999999,0.7320099999999999,0.7181799999999999,0.7207199999999999,0.74852,0.73239,1.0577699999999999,1.0117599999999998,0.9975299999999999,0.99449,1.04042,1.00366,1.04737,1.0424899999999997,1.0242199999999997,1.0162199999999997,1.00108,1.0856499999999998,1.0599399999999999,0.99876,1.0209599999999996,1.00607,1.0548399999999998,1.00124,1.0191399999999997,1.0529199999999999,0.99304,0.99199,0.91949,0.99008,1.00214,0.9774999999999999,0.98537,0.9960299999999999,0.9983999999999998,1.0862999999999998,1.0769199999999999,1.0881699999999999,1.0533499999999998,0.95029,0.8712000000000001,0.9498400000000001,0.91251,0.9533900000000001,0.65421,0.65152,0.66342,0.65769,0.62807,0.7559400000000001,0.8287800000000001,0.71258,0.71302,0.73019,0.71067,0.73799,0.72826,0.7215600000000001,0.7474000000000001,0.7230300000000001,0.72717,0.6910700000000001,0.69908,0.7318700000000001,0.2743,0.26874,0.24777,0.25282,0.57836,0.52731,0.0,0.5541,0.67843,0.27317,0.5783499999999999,0.57065,0.55228,0.32192999999999994,0.38542,0.32879,0.36178999999999994,0.61366,0.38176999999999994,0.35629,0.35661999999999994,0.3447,0.33753999999999995,0.34178,0.39383,0.35128,0.35478999999999994,0.34595,0.36258999999999997,0.35375999999999996,0.33635000000000004,0.32297999999999993,0.34526,0.27247999999999994,0.5601,0.55433,0.57002,0.55853,0.61164,0.35685,0.69119,0.75081,0.6844199999999999,0.77125,0.58048,0.59993,0.6208199999999999,0.5527099999999999,0.63317,0.55928,0.5515,0.55252,0.60158,0.5929099999999999,0.5808099999999999,0.62625,0.61429,0.62013,0.6505099999999999,0.6476699999999999,0.5941299999999999,0.7079300000000001,0.7116900000000002,0.7624000000000001,0.7641400000000002,0.7425100000000001,0.8081900000000001,0.8308700000000001,0.8516199999999999,0.8544200000000001,0.8480200000000001,0.83194,0.81076,0.83746,0.7361300000000001
ASV 83,0.7658900000000001,0.7979200000000001,0.73088,0.73483,0.7732600000000001,0.8738400000000001,0.8573500000000001,0.87005,0.86128,0.85651,0.8749,0.78363,0.64105,0.67413,0.6603,0.66284,0.6906399999999999,0.6745099999999999,0.9998899999999998,0.95388,0.93965,0.93661,0.9825400000000001,0.94578,0.9894899999999999,0.9846099999999999,0.9663399999999999,0.9583399999999999,0.9431999999999999,1.0277699999999999,1.00206,0.94088,0.96308,0.94819,0.99696,0.9433600000000001,0.9612600000000001,0.9950399999999998,0.9351599999999999,0.9341099999999999,0.8616100000000001,0.9322,0.94426,0.91962,0.92749,0.9381499999999999,0.9405199999999999,1.02842,1.0190399999999997,1.03029,0.99547,0.89241,0.8133199999999999,0.89196,0.8546300000000001,0.8955100000000001,0.59633,0.5936400000000001,0.6055400000000001,0.5998100000000001,0.5701900000000001,0.69806,0.7709000000000001,0.6547000000000001,0.6551400000000001,0.6723100000000001,0.6527900000000001,0.68011,0.6703800000000001,0.6636800000000002,0.68952,0.6651500000000001,0.66929,0.63319,0.6412000000000001,0.6739900000000001,0.59528,0.58972,0.56875,0.5738,0.54466,0.46943,0.5541,0.0,0.6205499999999999,0.59415,0.54465,0.5369499999999999,0.29456,0.53653,0.60002,0.5433899999999999,0.57639,0.5799599999999999,0.59637,0.57089,0.57122,0.5320199999999999,0.52486,0.5291,0.5811499999999999,0.51858,0.54211,0.53327,0.54991,0.63502,0.5509499999999999,0.53758,0.55986,0.5537399999999999,0.50222,0.5206299999999999,0.5363199999999999,0.5248299999999999,0.5779399999999999,0.5441699999999999,0.6333099999999999,0.6929299999999999,0.6265399999999999,0.71337,0.5226000000000001,0.54205,0.5629399999999999,0.49483000000000005,0.57529,0.5014000000000001,0.49362,0.49464,0.5437,0.53503,0.5229300000000001,0.5683699999999999,0.55641,0.5622499999999999,0.5926299999999999,0.5897899999999998,0.5362499999999999,0.65005,0.6538100000000001,0.70452,0.7062600000000001,0.6846300000000001,0.75031,0.7729900000000001,0.79374,0.7965400000000001,0.7901400000000001,0.7740600000000001,0.7528800000000001,0.77958,0.67825
ASV 84,0.86586,0.89789,0.83085,0.8347999999999999,0.87323,0.9738100000000001,0.95732,0.97002,0.96125,0.95648,0.97487,0.8836,0.7410199999999999,0.7740999999999999,0.7602699999999999,0.7628099999999999,0.7906099999999999,0.77448,1.0998599999999996,1.0538499999999997,1.0396199999999998,1.0365799999999998,1.0825099999999999,1.0457499999999997,1.0894599999999997,1.0845799999999997,1.0663099999999996,1.0583099999999999,1.0431699999999997,1.1277399999999997,1.1020299999999996,1.0408499999999998,1.0630499999999998,1.0481599999999998,1.0969299999999997,1.0433299999999999,1.0612299999999997,1.0950099999999996,1.0351299999999999,1.0340799999999999,0.96158,1.0321699999999998,1.0442299999999998,1.0195899999999998,1.0274599999999998,1.0381199999999997,1.0404899999999997,1.1283899999999998,1.1190099999999998,1.1302599999999998,1.0954399999999997,0.9923799999999999,0.91329,0.9919299999999999,0.9546,0.99548,0.6962999999999999,0.69361,0.70551,0.69978,0.6701600000000001,0.79803,0.87087,0.75467,0.75511,0.77228,0.75276,0.78008,0.77035,0.7636499999999999,0.78949,0.76512,0.7692599999999999,0.73316,0.74117,0.77396,0.71961,0.7140499999999999,0.6930799999999999,0.6981299999999999,0.66899,0.5453399999999999,0.67843,0.6205499999999999,0.0,0.71848,0.66898,0.66128,0.6187300000000001,0.6608600000000001,0.72435,0.66772,0.7007200000000001,0.70429,0.7207,0.6952200000000001,0.69555,0.6563500000000001,0.64919,0.6534300000000001,0.70548,0.6429100000000001,0.66644,0.6576000000000001,0.6742400000000001,0.7593500000000001,0.67528,0.6619100000000001,0.6841900000000001,0.6780700000000001,0.54731,0.6449600000000001,0.6606500000000001,0.6491600000000001,0.7022700000000001,0.6685,0.73328,0.7929,0.72651,0.8133400000000001,0.6225700000000001,0.64202,0.66291,0.5948,0.6752600000000001,0.6013700000000001,0.5935900000000001,0.59461,0.6436700000000001,0.635,0.6229,0.66834,0.6563800000000001,0.6622199999999999,0.6926,0.6897599999999999,0.6362199999999999,0.75002,0.7537800000000002,0.80449,0.8062300000000001,0.7846000000000001,0.85028,0.8729600000000001,0.8937100000000001,0.8965100000000003,0.8901100000000001,0.8740300000000002,0.8528500000000002,0.8795500000000002,0.7782200000000001
ASV 85,0.8638199999999999,0.8958499999999999,0.8288099999999999,0.83276,0.87119,0.97177,0.95528,0.96798,0.95921,0.95444,0.9728300000000001,0.88156,0.7389799999999999,0.77206,0.75823,0.76077,0.7885699999999999,0.7724399999999999,1.0978199999999996,1.0518099999999997,1.0375799999999997,1.0345399999999998,1.0804699999999998,1.0437099999999997,1.0874199999999996,1.0825399999999996,1.0642699999999998,1.0562699999999998,1.0411299999999997,1.1256999999999997,1.0999899999999996,1.0388099999999998,1.0610099999999998,1.0461199999999997,1.0948899999999997,1.0412899999999998,1.0591899999999999,1.0929699999999996,1.0330899999999998,1.0320399999999998,0.95954,1.0301299999999998,1.0421899999999997,1.0175499999999997,1.0254199999999998,1.0360799999999997,1.0384499999999999,1.1263499999999997,1.1169699999999998,1.1282199999999998,1.0933999999999997,0.9903399999999999,0.91125,0.98989,0.95256,0.99344,0.69426,0.69157,0.7034699999999999,0.69774,0.66812,0.79599,0.86883,0.7526299999999999,0.75307,0.77024,0.75072,0.77804,0.76831,0.76161,0.78745,0.76308,0.76722,0.73112,0.7391300000000001,0.77192,0.18599,0.15317,0.10347999999999999,0.13724999999999998,0.61841,0.56736,0.27317,0.59415,0.71848,0.0,0.6184,0.6106999999999999,0.59233,0.36197999999999997,0.42547,0.36884000000000006,0.40184,0.6537099999999999,0.42182,0.3963399999999999,0.39666999999999997,0.38475000000000004,0.37759,0.38183,0.43387999999999993,0.39133,0.39483999999999997,0.386,0.40264,0.39381,0.37640000000000007,0.36302999999999996,0.38531000000000004,0.31253,0.60015,0.5943799999999999,0.6100699999999999,0.5985799999999999,0.6516899999999999,0.3968999999999999,0.73124,0.7908599999999999,0.72447,0.8112999999999999,0.62053,0.6399799999999999,0.66087,0.59276,0.6732199999999999,0.5993299999999999,0.5915499999999999,0.5925699999999999,0.6416299999999999,0.63296,0.62086,0.6662999999999999,0.6543399999999999,0.6601799999999999,0.69056,0.6877199999999999,0.6341799999999999,0.74798,0.7517400000000001,0.80245,0.8041900000000001,0.78256,0.84824,0.8709200000000001,0.8916700000000001,0.8944700000000002,0.8880700000000001,0.8719900000000002,0.8508100000000001,0.8775100000000001,0.7761800000000001
ASV 86,0.81432,0.84635,0.77931,0.78326,0.82169,0.92227,0.90578,0.91848,0.90971,0.90494,0.92333,0.83206,0.68948,0.72256,0.70873,0.71127,0.73907,0.72294,1.0483199999999997,1.00231,0.98808,0.98504,1.0309699999999997,0.9942099999999999,1.0379199999999997,1.0330399999999997,1.0147699999999997,1.00677,0.9916299999999999,1.0761999999999998,1.0504899999999997,0.98931,1.0115099999999997,0.99662,1.0453899999999998,0.9917899999999998,1.0096899999999998,1.0434699999999997,0.9835899999999999,0.9825399999999999,0.9100400000000001,0.98063,0.99269,0.96805,0.97592,0.9865799999999999,0.9889499999999999,1.0768499999999999,1.06747,1.07872,1.0438999999999998,0.94084,0.8617499999999999,0.94039,0.9030600000000001,0.9439400000000001,0.64476,0.64207,0.65397,0.64824,0.6186200000000001,0.74649,0.8193300000000001,0.70313,0.70357,0.72074,0.7012200000000001,0.72854,0.7188100000000001,0.7121100000000001,0.73795,0.7135800000000001,0.71772,0.68162,0.6896300000000001,0.7224200000000001,0.6195299999999999,0.6139699999999999,0.593,0.59805,0.42449000000000003,0.51786,0.5783499999999999,0.54465,0.66898,0.6184,0.0,0.14892,0.54283,0.5607800000000001,0.62427,0.5676399999999999,0.6006400000000001,0.45979,0.6206200000000001,0.59514,0.59547,0.55627,0.54911,0.55335,0.6054,0.54283,0.56636,0.55752,0.57416,0.65927,0.5752,0.56183,0.58411,0.57799,0.5506500000000001,0.40046,0.21149,0.40465999999999996,0.45776999999999995,0.5684199999999999,0.68174,0.74136,0.67497,0.7618,0.57103,0.59048,0.61137,0.54326,0.62372,0.54983,0.54205,0.54307,0.59213,0.58346,0.5713600000000001,0.6168,0.60484,0.6106799999999999,0.64106,0.6382199999999999,0.5846799999999999,0.6984800000000001,0.7022400000000002,0.7529500000000001,0.7546900000000002,0.7330600000000002,0.7987400000000001,0.8214200000000002,0.8421700000000001,0.8449700000000002,0.8385700000000001,0.8224900000000002,0.8013100000000002,0.8280100000000001,0.7266800000000001
ASV 87,0.80662,0.83865,0.77161,0.7755599999999999,0.81399,0.91457,0.89808,0.91078,0.90201,0.89724,0.91563,0.82436,0.6817799999999999,0.7148599999999999,0.7010299999999999,0.7035699999999999,0.73137,0.71524,1.0406199999999999,0.9946099999999999,0.9803799999999999,0.97734,1.02327,0.9865099999999999,1.03022,1.0253399999999997,1.00707,0.99907,0.9839299999999999,1.0684999999999998,1.0427899999999999,0.98161,1.0038099999999999,0.9889199999999999,1.0376899999999998,0.98409,1.00199,1.0357699999999999,0.97589,0.97484,0.90234,0.97293,0.9849899999999999,0.9603499999999999,0.96822,0.9788799999999999,0.9812499999999998,1.0691499999999998,1.0597699999999999,1.0710199999999999,1.0361999999999998,0.93314,0.8540500000000001,0.9326900000000001,0.89536,0.9362400000000001,0.63706,0.63437,0.64627,0.64054,0.61092,0.7387900000000001,0.8116300000000001,0.6954300000000001,0.69587,0.71304,0.69352,0.72084,0.71111,0.7044100000000001,0.7302500000000001,0.7058800000000001,0.71002,0.6739200000000001,0.68193,0.7147200000000001,0.61183,0.60627,0.5852999999999999,0.5903499999999999,0.41679,0.5101600000000001,0.57065,0.5369499999999999,0.66128,0.6106999999999999,0.14892,0.0,0.53513,0.55308,0.6165700000000001,0.55994,0.59294,0.45209,0.61292,0.5874400000000001,0.58777,0.54857,0.54141,0.54565,0.5977,0.5351300000000001,0.5586599999999999,0.54982,0.56646,0.6515700000000001,0.5675,0.55413,0.5764100000000001,0.57029,0.54295,0.39276,0.20379000000000003,0.39696,0.45006999999999997,0.56072,0.6740400000000001,0.7336600000000001,0.66727,0.7541000000000001,0.56333,0.58278,0.6036699999999999,0.53556,0.61602,0.54213,0.53435,0.53537,0.58443,0.57576,0.56366,0.6091,0.59714,0.60298,0.63336,0.63052,0.5769799999999999,0.6907800000000001,0.6945400000000002,0.7452500000000001,0.7469900000000002,0.7253600000000001,0.7910400000000001,0.8137200000000001,0.83447,0.8372700000000002,0.8308700000000001,0.8147900000000001,0.7936100000000001,0.8203100000000001,0.7189800000000002
ASV 88,0.76407,0.7960999999999999,0.7290599999999999,0.73301,0.77144,0.87202,0.85553,0.8682300000000001,0.85946,0.8546900000000001,0.8730800000000001,0.78181,0.63923,0.67231,0.65848,0.6610199999999999,0.6888199999999999,0.6726899999999999,0.9980699999999999,0.95206,0.93783,0.9347900000000001,0.9807199999999999,0.94396,0.9876699999999999,0.9827899999999999,0.9645199999999999,0.9565199999999999,0.94138,1.0259499999999997,1.00024,0.9390600000000001,0.9612599999999999,0.94637,0.99514,0.9415399999999999,0.95944,0.9932199999999999,0.93334,0.93229,0.8597899999999999,0.9303799999999999,0.94244,0.9178000000000001,0.9256699999999999,0.93633,0.9387,1.0265999999999997,1.0172199999999998,1.0284699999999998,0.99365,0.8905900000000001,0.8115,0.89014,0.85281,0.89369,0.59451,0.59182,0.60372,0.59799,0.56837,0.6962400000000001,0.7690800000000001,0.6528800000000001,0.6533200000000001,0.67049,0.65097,0.6782900000000001,0.66856,0.6618600000000001,0.6877000000000001,0.6633300000000001,0.66747,0.6313700000000001,0.6393800000000001,0.6721700000000002,0.59346,0.5879,0.56693,0.57198,0.5428400000000001,0.46761,0.55228,0.29456,0.6187300000000001,0.59233,0.54283,0.53513,0.0,0.53471,0.5982,0.54157,0.57457,0.57814,0.59455,0.56907,0.5694,0.5302,0.52304,0.52728,0.57933,0.51676,0.5402899999999999,0.53145,0.54809,0.6332,0.54913,0.53576,0.55804,0.55192,0.5004000000000001,0.51881,0.5345,0.52301,0.57612,0.54235,0.63149,0.69111,0.6247199999999999,0.71155,0.5207800000000001,0.5402300000000001,0.56112,0.49301,0.5734699999999999,0.4995800000000001,0.49180000000000007,0.49282000000000004,0.54188,0.5332100000000001,0.5211100000000001,0.5665499999999999,0.55459,0.5604299999999999,0.59081,0.5879699999999999,0.5344299999999998,0.64823,0.6519900000000001,0.7027,0.7044400000000001,0.68281,0.74849,0.77117,0.7919200000000001,0.7947200000000002,0.78832,0.7722400000000001,0.7510600000000002,0.7777600000000001,0.6764300000000001
ASV 89,0.8062,0.8382299999999999,0.7711899999999999,0.77514,0.81357,0.91415,0.89766,0.9103600000000001,0.90159,0.8968200000000001,0.9152100000000001,0.82394,0.68136,0.71444,0.70061,0.70315,0.7309499999999999,0.7148199999999999,1.0401999999999998,0.99419,0.97996,0.9769199999999999,1.0228499999999998,0.98609,1.0297999999999998,1.0249199999999998,1.00665,0.9986499999999999,0.98351,1.0680799999999997,1.0423699999999998,0.9811899999999999,1.00339,0.9885,1.03727,0.9836699999999999,1.00157,1.0353499999999998,0.97547,0.97442,0.9019199999999999,0.9725099999999999,0.9845700000000001,0.9599300000000001,0.9677999999999999,0.97846,0.98083,1.06873,1.0593499999999998,1.0705999999999998,1.03578,0.9327200000000001,0.85363,0.93227,0.89494,0.93582,0.63664,0.63395,0.64585,0.64012,0.6105,0.73837,0.8112100000000001,0.6950100000000001,0.6954500000000001,0.71262,0.6931,0.7204200000000001,0.71069,0.7039900000000001,0.7298300000000001,0.7054600000000001,0.7096,0.6735000000000001,0.6815100000000001,0.7143000000000002,0.36311000000000004,0.35755000000000003,0.33658,0.34163,0.56079,0.5097400000000001,0.32192999999999994,0.53653,0.6608600000000001,0.36197999999999997,0.5607800000000001,0.55308,0.53471,0.0,0.33287,0.28772000000000003,0.32072000000000006,0.59609,0.29956,0.30374,0.30407,0.32713000000000003,0.31997,0.32421,0.37626000000000004,0.33371,0.33722,0.32838,0.34502,0.40285000000000004,0.29528000000000004,0.28191000000000005,0.30419,0.32157,0.5425300000000001,0.53676,0.55245,0.54096,0.59407,0.33928,0.67362,0.73324,0.6668499999999999,0.75368,0.56291,0.58236,0.60325,0.5351400000000001,0.6156,0.54171,0.53393,0.53495,0.58401,0.57534,0.5632400000000001,0.60868,0.59672,0.60256,0.63294,0.6300999999999999,0.57656,0.6903600000000001,0.6941200000000002,0.7448300000000001,0.7465700000000002,0.7249400000000001,0.7906200000000001,0.8133000000000001,0.8340500000000001,0.8368500000000002,0.8304500000000001,0.8143700000000001,0.7931900000000002,0.8198900000000001,0.7185600000000001
ASV 90,0.86969,0.90172,0.83468,0.83863,0.8770600000000001,0.9776400000000001,0.9611500000000001,0.97385,0.96508,0.96031,0.9787000000000001,0.88743,0.7448499999999999,0.77793,0.7641,0.76664,0.7944399999999999,0.77831,1.1036899999999996,1.0576799999999997,1.0434499999999998,1.0404099999999998,1.0863399999999999,1.0495799999999997,1.0932899999999997,1.0884099999999997,1.0701399999999996,1.0621399999999999,1.0469999999999997,1.1315699999999997,1.1058599999999996,1.0446799999999998,1.0668799999999998,1.0519899999999998,1.1007599999999997,1.0471599999999999,1.06506,1.0988399999999996,1.0389599999999999,1.0379099999999999,0.96541,1.0359999999999998,1.0480599999999998,1.0234199999999998,1.0312899999999998,1.0419499999999997,1.04432,1.1322199999999998,1.1228399999999998,1.1340899999999998,1.0992699999999997,0.9962099999999999,0.91712,0.9957600000000001,0.95843,0.99931,0.70013,0.6974400000000001,0.70934,0.7036100000000001,0.6739900000000001,0.80186,0.8747,0.7585,0.7589400000000001,0.7761100000000001,0.7565900000000001,0.78391,0.7741800000000001,0.76748,0.7933200000000001,0.76895,0.77309,0.73699,0.745,0.7777900000000001,0.4266,0.42103999999999997,0.40007000000000004,0.40512000000000004,0.6242800000000001,0.57323,0.38542,0.60002,0.72435,0.42547,0.62427,0.6165700000000001,0.5982,0.33287,0.0,0.35121,0.38421000000000005,0.65958,0.39271,0.24615,0.24648,0.39062,0.38345999999999997,0.3877,0.43975000000000003,0.3972,0.40071,0.39187,0.40851,0.46634000000000003,0.35877000000000003,0.34540000000000004,0.36768,0.38506,0.6060200000000001,0.6002500000000001,0.61594,0.60445,0.65756,0.40277,0.73711,0.79673,0.73034,0.8171700000000001,0.6264000000000001,0.64585,0.66674,0.59863,0.6790900000000001,0.6052000000000001,0.5974200000000001,0.5984400000000001,0.6475000000000001,0.63883,0.62673,0.67217,0.6602100000000001,0.66605,0.69643,0.6935899999999999,0.64005,0.7538500000000001,0.7576100000000002,0.8083200000000001,0.8100600000000002,0.7884300000000002,0.8541100000000001,0.8767900000000002,0.8975400000000001,0.9003400000000003,0.8939400000000002,0.8778600000000002,0.8566800000000002,0.8833800000000002,0.7820500000000001
ASV 91,0.81306,0.84509,0.77805,0.7819999999999999,0.82043,0.92101,0.90452,0.91722,0.90845,0.90368,0.9220700000000001,0.8308,0.6882199999999999,0.7212999999999999,0.7074699999999999,0.7100099999999999,0.73781,0.72168,1.0470599999999999,1.00105,0.9868199999999999,0.98378,1.02971,0.9929499999999999,1.03666,1.0317799999999997,1.0135099999999997,1.00551,0.9903699999999999,1.0749399999999998,1.0492299999999999,0.98805,1.0102499999999996,0.9953599999999999,1.0441299999999998,0.99053,1.0084299999999997,1.0422099999999999,0.98233,0.98128,0.90878,0.97937,0.9914299999999999,0.9667899999999999,0.97466,0.9853199999999999,0.9876899999999998,1.0755899999999998,1.0662099999999999,1.0774599999999999,1.0426399999999998,0.93958,0.8604900000000001,0.9391300000000001,0.9018,0.9426800000000001,0.6435,0.64081,0.65271,0.64698,0.61736,0.7452300000000001,0.8180700000000001,0.70187,0.70231,0.71948,0.69996,0.72728,0.71755,0.7108500000000001,0.7366900000000001,0.7123200000000001,0.71646,0.6803600000000001,0.68837,0.7211600000000001,0.36997,0.36441,0.34343999999999997,0.34848999999999997,0.56765,0.5166,0.32879,0.5433899999999999,0.66772,0.36884000000000006,0.5676399999999999,0.55994,0.54157,0.28772000000000003,0.35121,0.0,0.26632,0.60295,0.34756,0.32208,0.32241,0.33398999999999995,0.32682999999999995,0.33107,0.38311999999999996,0.34057,0.34408,0.33524,0.35187999999999997,0.40970999999999996,0.24088,0.22751,0.24979,0.32842999999999994,0.54939,0.54362,0.55931,0.54782,0.60093,0.34613999999999995,0.68048,0.7401000000000001,0.6737099999999999,0.7605400000000001,0.56977,0.58922,0.6101099999999999,0.542,0.62246,0.54857,0.54079,0.54181,0.59087,0.5821999999999999,0.5701,0.61554,0.60358,0.60942,0.6397999999999999,0.6369599999999999,0.5834199999999999,0.6972200000000001,0.7009800000000002,0.7516900000000001,0.7534300000000002,0.7318000000000001,0.7974800000000002,0.8201600000000002,0.8409100000000002,0.8437100000000003,0.8373100000000002,0.8212300000000002,0.8000500000000003,0.8267500000000002,0.7254200000000001
